WKT,id,left,top,right,bottom,row_index,col_index
"POLYGON ((6765913.16643038 2164429.20633269,6773918.41577421 2164429.20633269,6773918.41577421 2156423.95698886,6765913.16643038 2156423.95698886,6765913.16643038 2164429.20633269))","432",6765913.16643038,2164429.20633269,6773918.41577421,2156423.95698886,"15","16"
"POLYGON ((6765913.16643038 2156423.95698886,6773918.41577421 2156423.95698886,6773918.41577421 2148418.70764502,6765913.16643038 2148418.70764502,6765913.16643038 2156423.95698886))","433",6765913.16643038,2156423.95698886,6773918.41577421,2148418.70764502,"16","16"
"POLYGON ((6765913.16643038 2148418.70764502,6773918.41577421 2148418.70764502,6773918.41577421 2140413.45830119,6765913.16643038 2140413.45830119,6765913.16643038 2148418.70764502))","434",6765913.16643038,2148418.70764502,6773918.41577421,2140413.45830119,"17","16"
"POLYGON ((6765913.16643038 2140413.45830119,6773918.41577421 2140413.45830119,6773918.41577421 2132408.20895736,6765913.16643038 2132408.20895736,6765913.16643038 2140413.45830119))","435",6765913.16643038,2140413.45830119,6773918.41577421,2132408.20895736,"18","16"
"POLYGON ((6765913.16643038 2132408.20895736,6773918.41577421 2132408.20895736,6773918.41577421 2124402.95961353,6765913.16643038 2124402.95961353,6765913.16643038 2132408.20895736))","436",6765913.16643038,2132408.20895736,6773918.41577421,2124402.95961353,"19","16"
"POLYGON ((6765913.16643038 2124402.95961353,6773918.41577421 2124402.95961353,6773918.41577421 2116397.7102697,6765913.16643038 2116397.7102697,6765913.16643038 2124402.95961353))","437",6765913.16643038,2124402.95961353,6773918.41577421,2116397.7102697,"20","16"
"POLYGON ((6765913.16643038 2116397.7102697,6773918.41577421 2116397.7102697,6773918.41577421 2108392.46092586,6765913.16643038 2108392.46092586,6765913.16643038 2116397.7102697))","438",6765913.16643038,2116397.7102697,6773918.41577421,2108392.46092586,"21","16"
"POLYGON ((6765913.16643038 2108392.46092586,6773918.41577421 2108392.46092586,6773918.41577421 2100387.21158203,6765913.16643038 2100387.21158203,6765913.16643038 2108392.46092586))","439",6765913.16643038,2108392.46092586,6773918.41577421,2100387.21158203,"22","16"
"POLYGON ((6765913.16643038 2100387.21158203,6773918.41577421 2100387.21158203,6773918.41577421 2092381.9622382,6765913.16643038 2092381.9622382,6765913.16643038 2100387.21158203))","440",6765913.16643038,2100387.21158203,6773918.41577421,2092381.9622382,"23","16"
"POLYGON ((6765913.16643038 2092381.9622382,6773918.41577421 2092381.9622382,6773918.41577421 2084376.71289437,6765913.16643038 2084376.71289437,6765913.16643038 2092381.9622382))","441",6765913.16643038,2092381.9622382,6773918.41577421,2084376.71289437,"24","16"
"POLYGON ((6765913.16643038 2084376.71289437,6773918.41577421 2084376.71289437,6773918.41577421 2076371.46355054,6765913.16643038 2076371.46355054,6765913.16643038 2084376.71289437))","442",6765913.16643038,2084376.71289437,6773918.41577421,2076371.46355054,"25","16"
"POLYGON ((6773918.41577421 2284507.94649017,6781923.66511804 2284507.94649017,6781923.66511804 2276502.69714634,6773918.41577421 2276502.69714634,6773918.41577421 2284507.94649017))","443",6773918.41577421,2284507.94649017,6781923.66511804,2276502.69714634,"0","17"
"POLYGON ((6773918.41577421 2276502.69714634,6781923.66511804 2276502.69714634,6781923.66511804 2268497.4478025,6773918.41577421 2268497.4478025,6773918.41577421 2276502.69714634))","444",6773918.41577421,2276502.69714634,6781923.66511804,2268497.4478025,"1","17"
"POLYGON ((6773918.41577421 2268497.4478025,6781923.66511804 2268497.4478025,6781923.66511804 2260492.19845867,6773918.41577421 2260492.19845867,6773918.41577421 2268497.4478025))","445",6773918.41577421,2268497.4478025,6781923.66511804,2260492.19845867,"2","17"
"POLYGON ((6773918.41577421 2260492.19845867,6781923.66511804 2260492.19845867,6781923.66511804 2252486.94911484,6773918.41577421 2252486.94911484,6773918.41577421 2260492.19845867))","446",6773918.41577421,2260492.19845867,6781923.66511804,2252486.94911484,"3","17"
"POLYGON ((6773918.41577421 2252486.94911484,6781923.66511804 2252486.94911484,6781923.66511804 2244481.69977101,6773918.41577421 2244481.69977101,6773918.41577421 2252486.94911484))","447",6773918.41577421,2252486.94911484,6781923.66511804,2244481.69977101,"4","17"
"POLYGON ((6773918.41577421 2244481.69977101,6781923.66511804 2244481.69977101,6781923.66511804 2236476.45042718,6773918.41577421 2236476.45042718,6773918.41577421 2244481.69977101))","448",6773918.41577421,2244481.69977101,6781923.66511804,2236476.45042718,"5","17"
"POLYGON ((6773918.41577421 2236476.45042718,6781923.66511804 2236476.45042718,6781923.66511804 2228471.20108334,6773918.41577421 2228471.20108334,6773918.41577421 2236476.45042718))","449",6773918.41577421,2236476.45042718,6781923.66511804,2228471.20108334,"6","17"
"POLYGON ((6773918.41577421 2228471.20108334,6781923.66511804 2228471.20108334,6781923.66511804 2220465.95173951,6773918.41577421 2220465.95173951,6773918.41577421 2228471.20108334))","450",6773918.41577421,2228471.20108334,6781923.66511804,2220465.95173951,"7","17"
"POLYGON ((6773918.41577421 2220465.95173951,6781923.66511804 2220465.95173951,6781923.66511804 2212460.70239568,6773918.41577421 2212460.70239568,6773918.41577421 2220465.95173951))","451",6773918.41577421,2220465.95173951,6781923.66511804,2212460.70239568,"8","17"
"POLYGON ((6773918.41577421 2212460.70239568,6781923.66511804 2212460.70239568,6781923.66511804 2204455.45305185,6773918.41577421 2204455.45305185,6773918.41577421 2212460.70239568))","452",6773918.41577421,2212460.70239568,6781923.66511804,2204455.45305185,"9","17"
"POLYGON ((6773918.41577421 2204455.45305185,6781923.66511804 2204455.45305185,6781923.66511804 2196450.20370802,6773918.41577421 2196450.20370802,6773918.41577421 2204455.45305185))","453",6773918.41577421,2204455.45305185,6781923.66511804,2196450.20370802,"10","17"
"POLYGON ((6773918.41577421 2196450.20370802,6781923.66511804 2196450.20370802,6781923.66511804 2188444.95436418,6773918.41577421 2188444.95436418,6773918.41577421 2196450.20370802))","454",6773918.41577421,2196450.20370802,6781923.66511804,2188444.95436418,"11","17"
"POLYGON ((6773918.41577421 2188444.95436418,6781923.66511804 2188444.95436418,6781923.66511804 2180439.70502035,6773918.41577421 2180439.70502035,6773918.41577421 2188444.95436418))","455",6773918.41577421,2188444.95436418,6781923.66511804,2180439.70502035,"12","17"
"POLYGON ((6773918.41577421 2180439.70502035,6781923.66511804 2180439.70502035,6781923.66511804 2172434.45567652,6773918.41577421 2172434.45567652,6773918.41577421 2180439.70502035))","456",6773918.41577421,2180439.70502035,6781923.66511804,2172434.45567652,"13","17"
"POLYGON ((6773918.41577421 2172434.45567652,6781923.66511804 2172434.45567652,6781923.66511804 2164429.20633269,6773918.41577421 2164429.20633269,6773918.41577421 2172434.45567652))","457",6773918.41577421,2172434.45567652,6781923.66511804,2164429.20633269,"14","17"
"POLYGON ((6773918.41577421 2164429.20633269,6781923.66511804 2164429.20633269,6781923.66511804 2156423.95698886,6773918.41577421 2156423.95698886,6773918.41577421 2164429.20633269))","458",6773918.41577421,2164429.20633269,6781923.66511804,2156423.95698886,"15","17"
"POLYGON ((6773918.41577421 2156423.95698886,6781923.66511804 2156423.95698886,6781923.66511804 2148418.70764502,6773918.41577421 2148418.70764502,6773918.41577421 2156423.95698886))","459",6773918.41577421,2156423.95698886,6781923.66511804,2148418.70764502,"16","17"
"POLYGON ((6773918.41577421 2148418.70764502,6781923.66511804 2148418.70764502,6781923.66511804 2140413.45830119,6773918.41577421 2140413.45830119,6773918.41577421 2148418.70764502))","460",6773918.41577421,2148418.70764502,6781923.66511804,2140413.45830119,"17","17"
"POLYGON ((6773918.41577421 2140413.45830119,6781923.66511804 2140413.45830119,6781923.66511804 2132408.20895736,6773918.41577421 2132408.20895736,6773918.41577421 2140413.45830119))","461",6773918.41577421,2140413.45830119,6781923.66511804,2132408.20895736,"18","17"
"POLYGON ((6773918.41577421 2132408.20895736,6781923.66511804 2132408.20895736,6781923.66511804 2124402.95961353,6773918.41577421 2124402.95961353,6773918.41577421 2132408.20895736))","462",6773918.41577421,2132408.20895736,6781923.66511804,2124402.95961353,"19","17"
"POLYGON ((6773918.41577421 2124402.95961353,6781923.66511804 2124402.95961353,6781923.66511804 2116397.7102697,6773918.41577421 2116397.7102697,6773918.41577421 2124402.95961353))","463",6773918.41577421,2124402.95961353,6781923.66511804,2116397.7102697,"20","17"
"POLYGON ((6773918.41577421 2116397.7102697,6781923.66511804 2116397.7102697,6781923.66511804 2108392.46092586,6773918.41577421 2108392.46092586,6773918.41577421 2116397.7102697))","464",6773918.41577421,2116397.7102697,6781923.66511804,2108392.46092586,"21","17"
"POLYGON ((6773918.41577421 2108392.46092586,6781923.66511804 2108392.46092586,6781923.66511804 2100387.21158203,6773918.41577421 2100387.21158203,6773918.41577421 2108392.46092586))","465",6773918.41577421,2108392.46092586,6781923.66511804,2100387.21158203,"22","17"
"POLYGON ((6773918.41577421 2100387.21158203,6781923.66511804 2100387.21158203,6781923.66511804 2092381.9622382,6773918.41577421 2092381.9622382,6773918.41577421 2100387.21158203))","466",6773918.41577421,2100387.21158203,6781923.66511804,2092381.9622382,"23","17"
"POLYGON ((6773918.41577421 2092381.9622382,6781923.66511804 2092381.9622382,6781923.66511804 2084376.71289437,6773918.41577421 2084376.71289437,6773918.41577421 2092381.9622382))","467",6773918.41577421,2092381.9622382,6781923.66511804,2084376.71289437,"24","17"
"POLYGON ((6773918.41577421 2084376.71289437,6781923.66511804 2084376.71289437,6781923.66511804 2076371.46355054,6773918.41577421 2076371.46355054,6773918.41577421 2084376.71289437))","468",6773918.41577421,2084376.71289437,6781923.66511804,2076371.46355054,"25","17"
"POLYGON ((6781923.66511804 2284507.94649017,6789928.91446187 2284507.94649017,6789928.91446187 2276502.69714634,6781923.66511804 2276502.69714634,6781923.66511804 2284507.94649017))","469",6781923.66511804,2284507.94649017,6789928.91446187,2276502.69714634,"0","18"
"POLYGON ((6781923.66511804 2276502.69714634,6789928.91446187 2276502.69714634,6789928.91446187 2268497.4478025,6781923.66511804 2268497.4478025,6781923.66511804 2276502.69714634))","470",6781923.66511804,2276502.69714634,6789928.91446187,2268497.4478025,"1","18"
"POLYGON ((6781923.66511804 2268497.4478025,6789928.91446187 2268497.4478025,6789928.91446187 2260492.19845867,6781923.66511804 2260492.19845867,6781923.66511804 2268497.4478025))","471",6781923.66511804,2268497.4478025,6789928.91446187,2260492.19845867,"2","18"
"POLYGON ((6781923.66511804 2260492.19845867,6789928.91446187 2260492.19845867,6789928.91446187 2252486.94911484,6781923.66511804 2252486.94911484,6781923.66511804 2260492.19845867))","472",6781923.66511804,2260492.19845867,6789928.91446187,2252486.94911484,"3","18"
"POLYGON ((6781923.66511804 2252486.94911484,6789928.91446187 2252486.94911484,6789928.91446187 2244481.69977101,6781923.66511804 2244481.69977101,6781923.66511804 2252486.94911484))","473",6781923.66511804,2252486.94911484,6789928.91446187,2244481.69977101,"4","18"
"POLYGON ((6781923.66511804 2244481.69977101,6789928.91446187 2244481.69977101,6789928.91446187 2236476.45042718,6781923.66511804 2236476.45042718,6781923.66511804 2244481.69977101))","474",6781923.66511804,2244481.69977101,6789928.91446187,2236476.45042718,"5","18"
"POLYGON ((6781923.66511804 2236476.45042718,6789928.91446187 2236476.45042718,6789928.91446187 2228471.20108334,6781923.66511804 2228471.20108334,6781923.66511804 2236476.45042718))","475",6781923.66511804,2236476.45042718,6789928.91446187,2228471.20108334,"6","18"
"POLYGON ((6781923.66511804 2228471.20108334,6789928.91446187 2228471.20108334,6789928.91446187 2220465.95173951,6781923.66511804 2220465.95173951,6781923.66511804 2228471.20108334))","476",6781923.66511804,2228471.20108334,6789928.91446187,2220465.95173951,"7","18"
"POLYGON ((6781923.66511804 2220465.95173951,6789928.91446187 2220465.95173951,6789928.91446187 2212460.70239568,6781923.66511804 2212460.70239568,6781923.66511804 2220465.95173951))","477",6781923.66511804,2220465.95173951,6789928.91446187,2212460.70239568,"8","18"
"POLYGON ((6781923.66511804 2212460.70239568,6789928.91446187 2212460.70239568,6789928.91446187 2204455.45305185,6781923.66511804 2204455.45305185,6781923.66511804 2212460.70239568))","478",6781923.66511804,2212460.70239568,6789928.91446187,2204455.45305185,"9","18"
"POLYGON ((6781923.66511804 2204455.45305185,6789928.91446187 2204455.45305185,6789928.91446187 2196450.20370802,6781923.66511804 2196450.20370802,6781923.66511804 2204455.45305185))","479",6781923.66511804,2204455.45305185,6789928.91446187,2196450.20370802,"10","18"
"POLYGON ((6781923.66511804 2196450.20370802,6789928.91446187 2196450.20370802,6789928.91446187 2188444.95436418,6781923.66511804 2188444.95436418,6781923.66511804 2196450.20370802))","480",6781923.66511804,2196450.20370802,6789928.91446187,2188444.95436418,"11","18"
"POLYGON ((6781923.66511804 2188444.95436418,6789928.91446187 2188444.95436418,6789928.91446187 2180439.70502035,6781923.66511804 2180439.70502035,6781923.66511804 2188444.95436418))","481",6781923.66511804,2188444.95436418,6789928.91446187,2180439.70502035,"12","18"
"POLYGON ((6781923.66511804 2180439.70502035,6789928.91446187 2180439.70502035,6789928.91446187 2172434.45567652,6781923.66511804 2172434.45567652,6781923.66511804 2180439.70502035))","482",6781923.66511804,2180439.70502035,6789928.91446187,2172434.45567652,"13","18"
"POLYGON ((6781923.66511804 2172434.45567652,6789928.91446187 2172434.45567652,6789928.91446187 2164429.20633269,6781923.66511804 2164429.20633269,6781923.66511804 2172434.45567652))","483",6781923.66511804,2172434.45567652,6789928.91446187,2164429.20633269,"14","18"
"POLYGON ((6781923.66511804 2164429.20633269,6789928.91446187 2164429.20633269,6789928.91446187 2156423.95698886,6781923.66511804 2156423.95698886,6781923.66511804 2164429.20633269))","484",6781923.66511804,2164429.20633269,6789928.91446187,2156423.95698886,"15","18"
"POLYGON ((6781923.66511804 2156423.95698886,6789928.91446187 2156423.95698886,6789928.91446187 2148418.70764502,6781923.66511804 2148418.70764502,6781923.66511804 2156423.95698886))","485",6781923.66511804,2156423.95698886,6789928.91446187,2148418.70764502,"16","18"
"POLYGON ((6781923.66511804 2148418.70764502,6789928.91446187 2148418.70764502,6789928.91446187 2140413.45830119,6781923.66511804 2140413.45830119,6781923.66511804 2148418.70764502))","486",6781923.66511804,2148418.70764502,6789928.91446187,2140413.45830119,"17","18"
"POLYGON ((6781923.66511804 2140413.45830119,6789928.91446187 2140413.45830119,6789928.91446187 2132408.20895736,6781923.66511804 2132408.20895736,6781923.66511804 2140413.45830119))","487",6781923.66511804,2140413.45830119,6789928.91446187,2132408.20895736,"18","18"
"POLYGON ((6781923.66511804 2132408.20895736,6789928.91446187 2132408.20895736,6789928.91446187 2124402.95961353,6781923.66511804 2124402.95961353,6781923.66511804 2132408.20895736))","488",6781923.66511804,2132408.20895736,6789928.91446187,2124402.95961353,"19","18"
"POLYGON ((6781923.66511804 2124402.95961353,6789928.91446187 2124402.95961353,6789928.91446187 2116397.7102697,6781923.66511804 2116397.7102697,6781923.66511804 2124402.95961353))","489",6781923.66511804,2124402.95961353,6789928.91446187,2116397.7102697,"20","18"
"POLYGON ((6781923.66511804 2116397.7102697,6789928.91446187 2116397.7102697,6789928.91446187 2108392.46092586,6781923.66511804 2108392.46092586,6781923.66511804 2116397.7102697))","490",6781923.66511804,2116397.7102697,6789928.91446187,2108392.46092586,"21","18"
"POLYGON ((6781923.66511804 2108392.46092586,6789928.91446187 2108392.46092586,6789928.91446187 2100387.21158203,6781923.66511804 2100387.21158203,6781923.66511804 2108392.46092586))","491",6781923.66511804,2108392.46092586,6789928.91446187,2100387.21158203,"22","18"
"POLYGON ((6781923.66511804 2100387.21158203,6789928.91446187 2100387.21158203,6789928.91446187 2092381.9622382,6781923.66511804 2092381.9622382,6781923.66511804 2100387.21158203))","492",6781923.66511804,2100387.21158203,6789928.91446187,2092381.9622382,"23","18"
"POLYGON ((6781923.66511804 2092381.9622382,6789928.91446187 2092381.9622382,6789928.91446187 2084376.71289437,6781923.66511804 2084376.71289437,6781923.66511804 2092381.9622382))","493",6781923.66511804,2092381.9622382,6789928.91446187,2084376.71289437,"24","18"
"POLYGON ((6781923.66511804 2084376.71289437,6789928.91446187 2084376.71289437,6789928.91446187 2076371.46355054,6781923.66511804 2076371.46355054,6781923.66511804 2084376.71289437))","494",6781923.66511804,2084376.71289437,6789928.91446187,2076371.46355054,"25","18"
"POLYGON ((6789928.91446187 2284507.94649017,6797934.1638057 2284507.94649017,6797934.1638057 2276502.69714634,6789928.91446187 2276502.69714634,6789928.91446187 2284507.94649017))","495",6789928.91446187,2284507.94649017,6797934.1638057,2276502.69714634,"0","19"
"POLYGON ((6789928.91446187 2276502.69714634,6797934.1638057 2276502.69714634,6797934.1638057 2268497.4478025,6789928.91446187 2268497.4478025,6789928.91446187 2276502.69714634))","496",6789928.91446187,2276502.69714634,6797934.1638057,2268497.4478025,"1","19"
"POLYGON ((6789928.91446187 2268497.4478025,6797934.1638057 2268497.4478025,6797934.1638057 2260492.19845867,6789928.91446187 2260492.19845867,6789928.91446187 2268497.4478025))","497",6789928.91446187,2268497.4478025,6797934.1638057,2260492.19845867,"2","19"
"POLYGON ((6789928.91446187 2260492.19845867,6797934.1638057 2260492.19845867,6797934.1638057 2252486.94911484,6789928.91446187 2252486.94911484,6789928.91446187 2260492.19845867))","498",6789928.91446187,2260492.19845867,6797934.1638057,2252486.94911484,"3","19"
"POLYGON ((6789928.91446187 2252486.94911484,6797934.1638057 2252486.94911484,6797934.1638057 2244481.69977101,6789928.91446187 2244481.69977101,6789928.91446187 2252486.94911484))","499",6789928.91446187,2252486.94911484,6797934.1638057,2244481.69977101,"4","19"
"POLYGON ((6789928.91446187 2244481.69977101,6797934.1638057 2244481.69977101,6797934.1638057 2236476.45042718,6789928.91446187 2236476.45042718,6789928.91446187 2244481.69977101))","500",6789928.91446187,2244481.69977101,6797934.1638057,2236476.45042718,"5","19"
"POLYGON ((6789928.91446187 2236476.45042718,6797934.1638057 2236476.45042718,6797934.1638057 2228471.20108334,6789928.91446187 2228471.20108334,6789928.91446187 2236476.45042718))","501",6789928.91446187,2236476.45042718,6797934.1638057,2228471.20108334,"6","19"
"POLYGON ((6789928.91446187 2228471.20108334,6797934.1638057 2228471.20108334,6797934.1638057 2220465.95173951,6789928.91446187 2220465.95173951,6789928.91446187 2228471.20108334))","502",6789928.91446187,2228471.20108334,6797934.1638057,2220465.95173951,"7","19"
"POLYGON ((6789928.91446187 2220465.95173951,6797934.1638057 2220465.95173951,6797934.1638057 2212460.70239568,6789928.91446187 2212460.70239568,6789928.91446187 2220465.95173951))","503",6789928.91446187,2220465.95173951,6797934.1638057,2212460.70239568,"8","19"
"POLYGON ((6789928.91446187 2212460.70239568,6797934.1638057 2212460.70239568,6797934.1638057 2204455.45305185,6789928.91446187 2204455.45305185,6789928.91446187 2212460.70239568))","504",6789928.91446187,2212460.70239568,6797934.1638057,2204455.45305185,"9","19"
"POLYGON ((6789928.91446187 2204455.45305185,6797934.1638057 2204455.45305185,6797934.1638057 2196450.20370802,6789928.91446187 2196450.20370802,6789928.91446187 2204455.45305185))","505",6789928.91446187,2204455.45305185,6797934.1638057,2196450.20370802,"10","19"
"POLYGON ((6789928.91446187 2196450.20370802,6797934.1638057 2196450.20370802,6797934.1638057 2188444.95436418,6789928.91446187 2188444.95436418,6789928.91446187 2196450.20370802))","506",6789928.91446187,2196450.20370802,6797934.1638057,2188444.95436418,"11","19"
"POLYGON ((6789928.91446187 2188444.95436418,6797934.1638057 2188444.95436418,6797934.1638057 2180439.70502035,6789928.91446187 2180439.70502035,6789928.91446187 2188444.95436418))","507",6789928.91446187,2188444.95436418,6797934.1638057,2180439.70502035,"12","19"
"POLYGON ((6789928.91446187 2180439.70502035,6797934.1638057 2180439.70502035,6797934.1638057 2172434.45567652,6789928.91446187 2172434.45567652,6789928.91446187 2180439.70502035))","508",6789928.91446187,2180439.70502035,6797934.1638057,2172434.45567652,"13","19"
"POLYGON ((6789928.91446187 2172434.45567652,6797934.1638057 2172434.45567652,6797934.1638057 2164429.20633269,6789928.91446187 2164429.20633269,6789928.91446187 2172434.45567652))","509",6789928.91446187,2172434.45567652,6797934.1638057,2164429.20633269,"14","19"
"POLYGON ((6789928.91446187 2164429.20633269,6797934.1638057 2164429.20633269,6797934.1638057 2156423.95698886,6789928.91446187 2156423.95698886,6789928.91446187 2164429.20633269))","510",6789928.91446187,2164429.20633269,6797934.1638057,2156423.95698886,"15","19"
"POLYGON ((6789928.91446187 2156423.95698886,6797934.1638057 2156423.95698886,6797934.1638057 2148418.70764502,6789928.91446187 2148418.70764502,6789928.91446187 2156423.95698886))","511",6789928.91446187,2156423.95698886,6797934.1638057,2148418.70764502,"16","19"
"POLYGON ((6789928.91446187 2148418.70764502,6797934.1638057 2148418.70764502,6797934.1638057 2140413.45830119,6789928.91446187 2140413.45830119,6789928.91446187 2148418.70764502))","512",6789928.91446187,2148418.70764502,6797934.1638057,2140413.45830119,"17","19"
"POLYGON ((6789928.91446187 2140413.45830119,6797934.1638057 2140413.45830119,6797934.1638057 2132408.20895736,6789928.91446187 2132408.20895736,6789928.91446187 2140413.45830119))","513",6789928.91446187,2140413.45830119,6797934.1638057,2132408.20895736,"18","19"
"POLYGON ((6789928.91446187 2132408.20895736,6797934.1638057 2132408.20895736,6797934.1638057 2124402.95961353,6789928.91446187 2124402.95961353,6789928.91446187 2132408.20895736))","514",6789928.91446187,2132408.20895736,6797934.1638057,2124402.95961353,"19","19"
"POLYGON ((6789928.91446187 2124402.95961353,6797934.1638057 2124402.95961353,6797934.1638057 2116397.7102697,6789928.91446187 2116397.7102697,6789928.91446187 2124402.95961353))","515",6789928.91446187,2124402.95961353,6797934.1638057,2116397.7102697,"20","19"
"POLYGON ((6789928.91446187 2116397.7102697,6797934.1638057 2116397.7102697,6797934.1638057 2108392.46092586,6789928.91446187 2108392.46092586,6789928.91446187 2116397.7102697))","516",6789928.91446187,2116397.7102697,6797934.1638057,2108392.46092586,"21","19"
"POLYGON ((6789928.91446187 2108392.46092586,6797934.1638057 2108392.46092586,6797934.1638057 2100387.21158203,6789928.91446187 2100387.21158203,6789928.91446187 2108392.46092586))","517",6789928.91446187,2108392.46092586,6797934.1638057,2100387.21158203,"22","19"
"POLYGON ((6789928.91446187 2100387.21158203,6797934.1638057 2100387.21158203,6797934.1638057 2092381.9622382,6789928.91446187 2092381.9622382,6789928.91446187 2100387.21158203))","518",6789928.91446187,2100387.21158203,6797934.1638057,2092381.9622382,"23","19"
"POLYGON ((6789928.91446187 2092381.9622382,6797934.1638057 2092381.9622382,6797934.1638057 2084376.71289437,6789928.91446187 2084376.71289437,6789928.91446187 2092381.9622382))","519",6789928.91446187,2092381.9622382,6797934.1638057,2084376.71289437,"24","19"
"POLYGON ((6789928.91446187 2084376.71289437,6797934.1638057 2084376.71289437,6797934.1638057 2076371.46355054,6789928.91446187 2076371.46355054,6789928.91446187 2084376.71289437))","520",6789928.91446187,2084376.71289437,6797934.1638057,2076371.46355054,"25","19"
"POLYGON ((6797934.1638057 2284507.94649017,6805939.41314954 2284507.94649017,6805939.41314954 2276502.69714634,6797934.1638057 2276502.69714634,6797934.1638057 2284507.94649017))","521",6797934.1638057,2284507.94649017,6805939.41314954,2276502.69714634,"0","20"
"POLYGON ((6797934.1638057 2276502.69714634,6805939.41314954 2276502.69714634,6805939.41314954 2268497.4478025,6797934.1638057 2268497.4478025,6797934.1638057 2276502.69714634))","522",6797934.1638057,2276502.69714634,6805939.41314954,2268497.4478025,"1","20"
"POLYGON ((6797934.1638057 2268497.4478025,6805939.41314954 2268497.4478025,6805939.41314954 2260492.19845867,6797934.1638057 2260492.19845867,6797934.1638057 2268497.4478025))","523",6797934.1638057,2268497.4478025,6805939.41314954,2260492.19845867,"2","20"
"POLYGON ((6797934.1638057 2260492.19845867,6805939.41314954 2260492.19845867,6805939.41314954 2252486.94911484,6797934.1638057 2252486.94911484,6797934.1638057 2260492.19845867))","524",6797934.1638057,2260492.19845867,6805939.41314954,2252486.94911484,"3","20"
"POLYGON ((6797934.1638057 2252486.94911484,6805939.41314954 2252486.94911484,6805939.41314954 2244481.69977101,6797934.1638057 2244481.69977101,6797934.1638057 2252486.94911484))","525",6797934.1638057,2252486.94911484,6805939.41314954,2244481.69977101,"4","20"
"POLYGON ((6797934.1638057 2244481.69977101,6805939.41314954 2244481.69977101,6805939.41314954 2236476.45042718,6797934.1638057 2236476.45042718,6797934.1638057 2244481.69977101))","526",6797934.1638057,2244481.69977101,6805939.41314954,2236476.45042718,"5","20"
"POLYGON ((6797934.1638057 2236476.45042718,6805939.41314954 2236476.45042718,6805939.41314954 2228471.20108334,6797934.1638057 2228471.20108334,6797934.1638057 2236476.45042718))","527",6797934.1638057,2236476.45042718,6805939.41314954,2228471.20108334,"6","20"
"POLYGON ((6797934.1638057 2228471.20108334,6805939.41314954 2228471.20108334,6805939.41314954 2220465.95173951,6797934.1638057 2220465.95173951,6797934.1638057 2228471.20108334))","528",6797934.1638057,2228471.20108334,6805939.41314954,2220465.95173951,"7","20"
"POLYGON ((6797934.1638057 2220465.95173951,6805939.41314954 2220465.95173951,6805939.41314954 2212460.70239568,6797934.1638057 2212460.70239568,6797934.1638057 2220465.95173951))","529",6797934.1638057,2220465.95173951,6805939.41314954,2212460.70239568,"8","20"
"POLYGON ((6797934.1638057 2212460.70239568,6805939.41314954 2212460.70239568,6805939.41314954 2204455.45305185,6797934.1638057 2204455.45305185,6797934.1638057 2212460.70239568))","530",6797934.1638057,2212460.70239568,6805939.41314954,2204455.45305185,"9","20"
"POLYGON ((6797934.1638057 2204455.45305185,6805939.41314954 2204455.45305185,6805939.41314954 2196450.20370802,6797934.1638057 2196450.20370802,6797934.1638057 2204455.45305185))","531",6797934.1638057,2204455.45305185,6805939.41314954,2196450.20370802,"10","20"
"POLYGON ((6797934.1638057 2196450.20370802,6805939.41314954 2196450.20370802,6805939.41314954 2188444.95436418,6797934.1638057 2188444.95436418,6797934.1638057 2196450.20370802))","532",6797934.1638057,2196450.20370802,6805939.41314954,2188444.95436418,"11","20"
"POLYGON ((6797934.1638057 2188444.95436418,6805939.41314954 2188444.95436418,6805939.41314954 2180439.70502035,6797934.1638057 2180439.70502035,6797934.1638057 2188444.95436418))","533",6797934.1638057,2188444.95436418,6805939.41314954,2180439.70502035,"12","20"
"POLYGON ((6797934.1638057 2180439.70502035,6805939.41314954 2180439.70502035,6805939.41314954 2172434.45567652,6797934.1638057 2172434.45567652,6797934.1638057 2180439.70502035))","534",6797934.1638057,2180439.70502035,6805939.41314954,2172434.45567652,"13","20"
"POLYGON ((6797934.1638057 2172434.45567652,6805939.41314954 2172434.45567652,6805939.41314954 2164429.20633269,6797934.1638057 2164429.20633269,6797934.1638057 2172434.45567652))","535",6797934.1638057,2172434.45567652,6805939.41314954,2164429.20633269,"14","20"
"POLYGON ((6797934.1638057 2164429.20633269,6805939.41314954 2164429.20633269,6805939.41314954 2156423.95698886,6797934.1638057 2156423.95698886,6797934.1638057 2164429.20633269))","536",6797934.1638057,2164429.20633269,6805939.41314954,2156423.95698886,"15","20"
"POLYGON ((6797934.1638057 2156423.95698886,6805939.41314954 2156423.95698886,6805939.41314954 2148418.70764502,6797934.1638057 2148418.70764502,6797934.1638057 2156423.95698886))","537",6797934.1638057,2156423.95698886,6805939.41314954,2148418.70764502,"16","20"
"POLYGON ((6797934.1638057 2148418.70764502,6805939.41314954 2148418.70764502,6805939.41314954 2140413.45830119,6797934.1638057 2140413.45830119,6797934.1638057 2148418.70764502))","538",6797934.1638057,2148418.70764502,6805939.41314954,2140413.45830119,"17","20"
"POLYGON ((6797934.1638057 2140413.45830119,6805939.41314954 2140413.45830119,6805939.41314954 2132408.20895736,6797934.1638057 2132408.20895736,6797934.1638057 2140413.45830119))","539",6797934.1638057,2140413.45830119,6805939.41314954,2132408.20895736,"18","20"
